case_id,start_time,end_time,(case)_description,Variant,Variant_index,lifecycle_transition,Activity,defectFixed,defectType,numberRepairs,Resource,Role,phoneType,Cost
40,1970-01-02T09:25:00,1970-01-02T09:39:00,Simulated process instance, Variant 9,9, complete, Repair (Simple),,,,SolverS3,SolverS3,,
40,1970-01-02T09:39:00,1970-01-02T09:45:00,Simulated process instance, Variant 9,9, complete, Test Repair,TRUE,,1,Tester1,Tester1,,
40,1970-01-02T09:51:00,1970-01-02T09:51:00,Simulated process instance, Variant 9,9, complete, Archive Repair,TRUE,,1,System,System,,
400,1970-01-09T15:13:00,1970-01-09T15:13:00,Simulated process instance, Variant 6,6, complete, Register,,,,System,System,,
400,1970-01-09T15:13:00,1970-01-09T15:19:00,Simulated process instance, Variant 6,6, complete, Analyze Defect,,2,,Tester6,Tester6,T1,
400,1970-01-09T15:27:00,1970-01-09T15:33:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS1,SolverS1,,
400,1970-01-09T15:33:00,1970-01-09T15:38:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,1,Tester2,Tester2,,
400,1970-01-09T15:48:00,1970-01-09T15:48:00,Simulated process instance, Variant 6,6, complete, Inform User,,,,System,System,,
400,1970-01-09T15:48:00,1970-01-09T15:48:00,Simulated process instance, Variant 6,6, complete, Restart Repair,,,,System,System,,
400,1970-01-09T15:48:00,1970-01-09T15:53:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS1,SolverS1,,
400,1970-01-09T15:53:00,1970-01-09T15:58:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,2,Tester3,Tester3,,
400,1970-01-09T16:08:00,1970-01-09T16:08:00,Simulated process instance, Variant 6,6, complete, Restart Repair,,,,System,System,,
400,1970-01-09T16:08:00,1970-01-09T16:15:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS1,SolverS1,,
400,1970-01-09T16:15:00,1970-01-09T16:23:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,3,Tester2,Tester2,,
400,1970-01-09T16:31:00,1970-01-09T16:31:00,Simulated process instance, Variant 6,6, complete, Archive Repair,FALSE,,3,System,System,,
401,1970-01-09T22:50:00,1970-01-09T22:50:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
401,1970-01-09T22:50:00,1970-01-09T22:58:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,6,,Tester4,Tester4,T2,
401,1970-01-09T23:13:00,1970-01-09T23:30:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC2,SolverC2,,
401,1970-01-09T23:22:00,1970-01-09T23:22:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
401,1970-01-09T23:30:00,1970-01-09T23:38:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
401,1970-01-09T23:46:00,1970-01-09T23:46:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
402,1970-01-09T14:31:00,1970-01-09T14:31:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
402,1970-01-09T14:31:00,1970-01-09T14:38:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,9,,Tester5,Tester5,T2,
402,1970-01-09T15:06:00,1970-01-09T15:17:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC2,SolverC2,,
402,1970-01-09T15:11:00,1970-01-09T15:11:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
402,1970-01-09T15:17:00,1970-01-09T15:26:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
402,1970-01-09T15:31:00,1970-01-09T15:31:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
403,1970-01-09T10:21:00,1970-01-09T10:21:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
403,1970-01-09T10:21:00,1970-01-09T10:31:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,6,,Tester1,Tester1,T2,
403,1970-01-09T10:37:00,1970-01-09T10:52:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC1,SolverC1,,
403,1970-01-09T10:48:00,1970-01-09T10:48:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
403,1970-01-09T10:52:00,1970-01-09T11:02:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester5,Tester5,,
403,1970-01-09T11:10:00,1970-01-09T11:10:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
404,1970-01-10T06:06:00,1970-01-10T06:06:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
404,1970-01-10T06:06:00,1970-01-10T06:12:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,6,,Tester4,Tester4,T3,
404,1970-01-10T06:17:00,1970-01-10T06:31:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC1,SolverC1,,
404,1970-01-10T06:31:00,1970-01-10T06:38:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester6,Tester6,,
404,1970-01-10T06:47:00,1970-01-10T06:47:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
404,1970-01-10T06:48:00,1970-01-10T06:48:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
405,1970-01-10T19:23:00,1970-01-10T19:23:00,Simulated process instance, Variant 4,4, complete, Register,,,,System,System,,
405,1970-01-10T19:23:00,1970-01-10T19:28:00,Simulated process instance, Variant 4,4, complete, Analyze Defect,,6,,Tester2,Tester2,T1,
405,1970-01-10T19:45:00,1970-01-10T19:45:00,Simulated process instance, Variant 4,4, complete, Inform User,,,,System,System,,
405,1970-01-10T19:55:00,1970-01-10T20:14:00,Simulated process instance, Variant 4,4, complete, Repair (Complex),,,,SolverC2,SolverC2,,
405,1970-01-10T20:14:00,1970-01-10T20:21:00,Simulated process instance, Variant 4,4, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
405,1970-01-10T20:30:00,1970-01-10T20:30:00,Simulated process instance, Variant 4,4, complete, Archive Repair,TRUE,,0,System,System,,
406,1970-01-09T13:24:00,1970-01-09T13:24:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
406,1970-01-09T13:24:00,1970-01-09T13:34:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,8,,Tester1,Tester1,T2,
406,1970-01-09T13:54:00,1970-01-09T14:35:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC3,SolverC3,,
406,1970-01-09T14:07:00,1970-01-09T14:07:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
406,1970-01-09T14:35:00,1970-01-09T14:44:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
406,1970-01-09T14:50:00,1970-01-09T14:50:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
407,1970-01-10T17:39:00,1970-01-10T17:39:00,Simulated process instance, Variant 16,16, complete, Register,,,,System,System,,
407,1970-01-10T17:39:00,1970-01-10T17:48:00,Simulated process instance, Variant 16,16, complete, Analyze Defect,,3,,Tester3,Tester3,T1,
407,1970-01-10T18:14:00,1970-01-10T18:19:00,Simulated process instance, Variant 16,16, complete, Repair (Simple),,,,SolverS1,SolverS1,,
407,1970-01-10T18:18:00,1970-01-10T18:18:00,Simulated process instance, Variant 16,16, complete, Inform User,,,,System,System,,
407,1970-01-10T18:19:00,1970-01-10T18:25:00,Simulated process instance, Variant 16,16, complete, Test Repair,FALSE,,1,Tester6,Tester6,,
407,1970-01-10T18:35:00,1970-01-10T18:35:00,Simulated process instance, Variant 16,16, complete, Restart Repair,,,,System,System,,
407,1970-01-10T18:35:00,1970-01-10T18:42:00,Simulated process instance, Variant 16,16, complete, Repair (Simple),,,,SolverS1,SolverS1,,
407,1970-01-10T18:42:00,1970-01-10T18:50:00,Simulated process instance, Variant 16,16, complete, Test Repair,FALSE,,2,Tester4,Tester4,,
407,1970-01-10T19:00:00,1970-01-10T19:00:00,Simulated process instance, Variant 16,16, complete, Restart Repair,,,,System,System,,
407,1970-01-10T19:00:00,1970-01-10T19:05:00,Simulated process instance, Variant 16,16, complete, Repair (Simple),,,,SolverS1,SolverS1,,
407,1970-01-10T19:05:00,1970-01-10T19:12:00,Simulated process instance, Variant 16,16, complete, Test Repair,FALSE,,3,Tester2,Tester2,,
407,1970-01-10T19:20:00,1970-01-10T19:20:00,Simulated process instance, Variant 16,16, complete, Archive Repair,FALSE,,3,System,System,,
408,1970-01-10T00:33:00,1970-01-10T00:33:00,Simulated process instance, Variant 15,15, complete, Register,,,,System,System,,
408,1970-01-10T00:33:00,1970-01-10T00:42:00,Simulated process instance, Variant 15,15, complete, Analyze Defect,,10,,Tester4,Tester4,T1,
408,1970-01-10T01:09:00,1970-01-10T01:23:00,Simulated process instance, Variant 15,15, complete, Repair (Complex),,,,SolverC2,SolverC2,,
408,1970-01-10T01:13:00,1970-01-10T01:13:00,Simulated process instance, Variant 15,15, complete, Inform User,,,,System,System,,
408,1970-01-10T01:23:00,1970-01-10T01:32:00,Simulated process instance, Variant 15,15, complete, Test Repair,FALSE,,0,Tester5,Tester5,,
408,1970-01-10T01:41:00,1970-01-10T01:41:00,Simulated process instance, Variant 15,15, complete, Restart Repair,,,,System,System,,
408,1970-01-10T01:41:00,1970-01-10T01:54:00,Simulated process instance, Variant 15,15, complete, Repair (Complex),,,,SolverC2,SolverC2,,
408,1970-01-10T01:54:00,1970-01-10T02:03:00,Simulated process instance, Variant 15,15, complete, Test Repair,TRUE,,0,Tester4,Tester4,,
408,1970-01-10T02:08:00,1970-01-10T02:08:00,Simulated process instance, Variant 15,15, complete, Archive Repair,TRUE,,0,System,System,,
409,1970-01-10T02:16:00,1970-01-10T02:16:00,Simulated process instance, Variant 4,4, complete, Register,,,,System,System,,
409,1970-01-10T02:16:00,1970-01-10T02:22:00,Simulated process instance, Variant 4,4, complete, Analyze Defect,,7,,Tester3,Tester3,T3,
409,1970-01-10T02:44:00,1970-01-10T02:44:00,Simulated process instance, Variant 4,4, complete, Inform User,,,,System,System,,
409,1970-01-10T02:45:00,1970-01-10T03:29:00,Simulated process instance, Variant 4,4, complete, Repair (Complex),,,,SolverC3,SolverC3,,
409,1970-01-10T03:29:00,1970-01-10T03:37:00,Simulated process instance, Variant 4,4, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
409,1970-01-10T03:44:00,1970-01-10T03:44:00,Simulated process instance, Variant 4,4, complete, Archive Repair,TRUE,,0,System,System,,
41,1970-01-03T04:45:00,1970-01-03T04:45:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
41,1970-01-03T04:45:00,1970-01-03T04:53:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,1,,Tester6,Tester6,T3,
41,1970-01-03T05:00:00,1970-01-03T05:13:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS2,SolverS2,,
41,1970-01-03T05:13:00,1970-01-03T05:22:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester5,Tester5,,
41,1970-01-03T05:18:00,1970-01-03T05:18:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
41,1970-01-03T05:28:00,1970-01-03T05:28:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
410,1970-01-09T19:41:00,1970-01-09T19:41:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
410,1970-01-09T19:41:00,1970-01-09T19:48:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,9,,Tester2,Tester2,T2,
410,1970-01-09T20:09:00,1970-01-09T20:26:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC2,SolverC2,,
410,1970-01-09T20:26:00,1970-01-09T20:35:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester6,Tester6,,
410,1970-01-09T20:31:00,1970-01-09T20:31:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
410,1970-01-09T20:41:00,1970-01-09T20:41:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
411,1970-01-10T04:08:00,1970-01-10T04:08:00,Simulated process instance, Variant 6,6, complete, Register,,,,System,System,,
411,1970-01-10T04:08:00,1970-01-10T04:17:00,Simulated process instance, Variant 6,6, complete, Analyze Defect,,3,,Tester6,Tester6,T1,
411,1970-01-10T04:29:00,1970-01-10T04:34:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS2,SolverS2,,
411,1970-01-10T04:34:00,1970-01-10T04:39:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,1,Tester6,Tester6,,
411,1970-01-10T04:44:00,1970-01-10T04:44:00,Simulated process instance, Variant 6,6, complete, Inform User,,,,System,System,,
411,1970-01-10T04:45:00,1970-01-10T04:45:00,Simulated process instance, Variant 6,6, complete, Restart Repair,,,,System,System,,
411,1970-01-10T04:45:00,1970-01-10T04:50:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS2,SolverS2,,
411,1970-01-10T04:50:00,1970-01-10T04:59:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,2,Tester6,Tester6,,
411,1970-01-10T05:04:00,1970-01-10T05:04:00,Simulated process instance, Variant 6,6, complete, Restart Repair,,,,System,System,,
411,1970-01-10T05:04:00,1970-01-10T05:17:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS2,SolverS2,,
411,1970-01-10T05:17:00,1970-01-10T05:24:00,Simulated process instance, Variant 6,6, complete, Test Repair,TRUE,,3,Tester4,Tester4,,
411,1970-01-10T05:29:00,1970-01-10T05:29:00,Simulated process instance, Variant 6,6, complete, Archive Repair,TRUE,,3,System,System,,
412,1970-01-10T01:14:00,1970-01-10T01:14:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
412,1970-01-10T01:14:00,1970-01-10T01:19:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,7,,Tester3,Tester3,T3,
412,1970-01-10T01:31:00,1970-01-10T01:44:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC1,SolverC1,,
412,1970-01-10T01:44:00,1970-01-10T01:49:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester4,Tester4,,
412,1970-01-10T01:53:00,1970-01-10T01:53:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
412,1970-01-10T01:55:00,1970-01-10T01:55:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
413,1970-01-10T18:59:00,1970-01-10T18:59:00,Simulated process instance, Variant 6,6, complete, Register,,,,System,System,,
413,1970-01-10T18:59:00,1970-01-10T19:09:00,Simulated process instance, Variant 6,6, complete, Analyze Defect,,2,,Tester4,Tester4,T3,
413,1970-01-10T19:18:00,1970-01-10T19:25:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS1,SolverS1,,
413,1970-01-10T19:25:00,1970-01-10T19:35:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,1,Tester5,Tester5,,
413,1970-01-10T19:34:00,1970-01-10T19:34:00,Simulated process instance, Variant 6,6, complete, Inform User,,,,System,System,,
413,1970-01-10T19:41:00,1970-01-10T19:41:00,Simulated process instance, Variant 6,6, complete, Restart Repair,,,,System,System,,
413,1970-01-10T19:41:00,1970-01-10T19:47:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS1,SolverS1,,
413,1970-01-10T19:47:00,1970-01-10T19:56:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,2,Tester4,Tester4,,
413,1970-01-10T20:01:00,1970-01-10T20:01:00,Simulated process instance, Variant 6,6, complete, Restart Repair,,,,System,System,,
413,1970-01-10T20:01:00,1970-01-10T20:06:00,Simulated process instance, Variant 6,6, complete, Repair (Simple),,,,SolverS1,SolverS1,,
413,1970-01-10T20:06:00,1970-01-10T20:14:00,Simulated process instance, Variant 6,6, complete, Test Repair,FALSE,,3,Tester5,Tester5,,
413,1970-01-10T20:20:00,1970-01-10T20:20:00,Simulated process instance, Variant 6,6, complete, Archive Repair,FALSE,,3,System,System,,
414,1970-01-11T03:39:00,1970-01-11T03:39:00,Simulated process instance, Variant 42,42, complete, Register,,,,System,System,,
414,1970-01-11T03:39:00,1970-01-11T03:44:00,Simulated process instance, Variant 42,42, complete, Analyze Defect,,6,,Tester5,Tester5,T2,
414,1970-01-11T04:10:00,1970-01-11T04:17:00,Simulated process instance, Variant 42,42, complete, Repair (Simple),,,,SolverS1,SolverS1,,
414,1970-01-11T04:17:00,1970-01-11T04:26:00,Simulated process instance, Variant 42,42, complete, Test Repair,FALSE,,1,Tester1,Tester1,,
414,1970-01-11T04:32:00,1970-01-11T04:32:00,Simulated process instance, Variant 42,42, complete, Restart Repair,,,,System,System,,
414,1970-01-11T04:32:00,1970-01-11T04:38:00,Simulated process instance, Variant 42,42, complete, Repair (Simple),,,,SolverS1,SolverS1,,
414,1970-01-11T04:33:00,1970-01-11T04:33:00,Simulated process instance, Variant 42,42, complete, Inform User,,,,System,System,,
414,1970-01-11T04:38:00,1970-01-11T04:45:00,Simulated process instance, Variant 42,42, complete, Test Repair,FALSE,,2,Tester5,Tester5,,
414,1970-01-11T04:51:00,1970-01-11T04:51:00,Simulated process instance, Variant 42,42, complete, Restart Repair,,,,System,System,,
414,1970-01-11T04:51:00,1970-01-11T05:06:00,Simulated process instance, Variant 42,42, complete, Repair (Complex),,,,SolverC2,SolverC2,,
414,1970-01-11T05:06:00,1970-01-11T05:12:00,Simulated process instance, Variant 42,42, complete, Test Repair,TRUE,,2,Tester6,Tester6,,
414,1970-01-11T05:18:00,1970-01-11T05:18:00,Simulated process instance, Variant 42,42, complete, Archive Repair,TRUE,,2,System,System,,
415,1970-01-10T23:57:00,1970-01-10T23:57:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
415,1970-01-10T23:57:00,1970-01-11T00:04:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,7,,Tester2,Tester2,T1,
415,1970-01-11T00:11:00,1970-01-11T00:30:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC2,SolverC2,,
